subject,task_type,task_ordering,condition,subject_race,subject_age,subject_gender,character,opponent,simChar,simOpp,simDiff,simDiffRace,simDiffAge,simDiffGender,chosen,raceChar,ageChar,genderChar,raceOpp,ageOpp,genderOpp,subject_college,rt,data_index,AfraidChar,AfraidOpp,AfraidDiff,AngryChar,AngryOpp,AngryDiff,AttractiveChar,AttractiveOpp,AttractiveDiff,BabyfacedChar,BabyfacedOpp,BabyfacedDiff,DisgustedChar,DisgustedOpp,DisgustedDiff,DominantChar,DominantOpp,DominantDiff,FeminineChar,FeminineOpp,FeminineDiff,HappyChar,HappyOpp,HappyDiff,MasculineChar,MasculineOpp,MasculineDiff,PrototypicChar,PrototypicOpp,PrototypicDiff,SadChar,SadOpp,SadDiff,SuitabilityChar,SuitabilityOpp,SuitabilityDiff,SurprisedChar,SurprisedOpp,SurprisedDiff,ThreateningChar,ThreateningOpp,ThreateningDiff,TrustworthyChar,TrustworthyOpp,TrustworthyDiff,UnusualChar,UnusualOpp,UnusualDiff,WarmChar,WarmOpp,WarmDiff,CompetentChar,CompetentOpp,CompetentDiff,SocialStatusChar,SocialStatusOpp,SocialStatusDiff
21,choice,0,Competent,Hispanic/Latine/Latinx,24,man,683,228,2,3,-1,-1,0,0,1,east-asian,24,male,latino,20,male,yes,1537,0,1.24,1.965517241,-0.7255172409999999,2.52,2.034482759,0.48551724100000015,3.04,3.1,-0.06000000000000005,2.625,3.4,-0.7749999999999999,2.04,1.433333333,0.606666667,2.48,2.4,0.08000000000000007,1.541666667,1.4,0.1416666670000002,1.48,2.466666667,-0.9866666670000002,4.0,3.896551724,0.10344827599999995,4.558139535,3.111111111,1.4470284239999995,2.4,2.448275862,-0.048275862000000114,,,,1.36,1.633333333,-0.27333333299999985,1.76,1.517241379,0.24275862100000012,3.12,3.433333333,-0.3133333330000001,1.88,1.733333333,0.14666666699999986,,,,,,,,,
21,choice,0,Competent,Hispanic/Latine/Latinx,24,man,228,683,3,2,1,1,0,0,0,latino,20,male,east-asian,24,male,yes,1537,0,1.965517241,1.24,0.7255172409999999,2.034482759,2.52,-0.48551724100000015,3.1,3.04,0.06000000000000005,3.4,2.625,0.7749999999999999,1.433333333,2.04,-0.606666667,2.4,2.48,-0.08000000000000007,1.4,1.541666667,-0.1416666670000002,2.466666667,1.48,0.9866666670000002,3.896551724,4.0,-0.10344827599999995,3.111111111,4.558139535,-1.4470284239999995,2.448275862,2.4,0.048275862000000114,,,,1.633333333,1.36,0.27333333299999985,1.517241379,1.76,-0.24275862100000012,3.433333333,3.12,0.3133333330000001,1.733333333,1.88,-0.14666666699999986,,,,,,,,,
21,choice,0,Competent,Hispanic/Latine/Latinx,24,man,57,227,1,3,-2,-1,0,-1,0,black,18,female,latino,22,male,yes,1293,0,1.872340426,1.708333333,0.16400709300000016,2.063829787,1.625,0.43882978699999997,4.0,2.333333333,1.6666666669999999,4.010638298,3.434782609,0.575855689,1.795698925,1.791666667,0.004032257999999844,1.933333333,2.590909091,-0.6575757579999999,4.723404255,2.333333333,2.390070922,3.776595745,3.041666667,0.734929078,2.074468085,4.125,-2.050531915,3.238095238,3.177777778,0.06031746000000027,2.159574468,1.791666667,0.3679078010000001,4.423076923,,,1.914893617,1.625,0.28989361699999994,1.893617021,1.916666667,-0.023049646000000035,4.247311828,3.458333333,0.7889784949999998,2.180851064,2.666666667,-0.4858156029999998,,,,,,,,,
21,choice,0,Competent,Hispanic/Latine/Latinx,24,man,227,57,3,1,2,1,0,1,1,latino,22,male,black,18,female,yes,1293,0,1.708333333,1.872340426,-0.16400709300000016,1.625,2.063829787,-0.43882978699999997,2.333333333,4.0,-1.6666666669999999,3.434782609,4.010638298,-0.575855689,1.791666667,1.795698925,-0.004032257999999844,2.590909091,1.933333333,0.6575757579999999,2.333333333,4.723404255,-2.390070922,3.041666667,3.776595745,-0.734929078,4.125,2.074468085,2.050531915,3.177777778,3.238095238,-0.06031746000000027,1.791666667,2.159574468,-0.3679078010000001,,4.423076923,,1.625,1.914893617,-0.28989361699999994,1.916666667,1.893617021,0.023049646000000035,3.458333333,4.247311828,-0.7889784949999998,2.666666667,2.180851064,0.4858156029999998,,,,,,,,,
21,choice,0,Competent,Hispanic/Latine/Latinx,24,man,604,133,1,1,0,0,0,0,0,south-asian,24,female,white,24,female,yes,1181,0,2.724137931,1.936170213,0.787967718,2.482758621,2.053191489,0.42956713199999985,5.448275862,4.755319149,0.6929567130000001,4.172413793,2.234042553,1.9383712399999995,2.586206897,1.936170213,0.6500366839999998,,2.692307692,,5.793103448,5.340425532,0.45267791599999985,3.827586207,2.574468085,1.253118122,2.724137931,1.744680851,0.97945708,3.741935484,4.3125,-0.5705645160000001,3.206896552,2.462365591,0.7445309609999997,,4.692307692,,3.103448276,1.723404255,1.380044021,3.034482759,1.861702128,1.172780631,4.793103448,3.734042553,1.059060895,2.517241379,2.436170213,0.08107116600000008,4.75862069,,,4.724137931,,,5.655172414,,
21,choice,0,Competent,Hispanic/Latine/Latinx,24,man,133,604,1,1,0,0,0,0,1,white,24,female,south-asian,24,female,yes,1181,0,1.936170213,2.724137931,-0.787967718,2.053191489,2.482758621,-0.42956713199999985,4.755319149,5.448275862,-0.6929567130000001,2.234042553,4.172413793,-1.9383712399999995,1.936170213,2.586206897,-0.6500366839999998,2.692307692,,,5.340425532,5.793103448,-0.45267791599999985,2.574468085,3.827586207,-1.253118122,1.744680851,2.724137931,-0.97945708,4.3125,3.741935484,0.5705645160000001,2.462365591,3.206896552,-0.7445309609999997,4.692307692,,,1.723404255,3.103448276,-1.380044021,1.861702128,3.034482759,-1.172780631,3.734042553,4.793103448,-1.059060895,2.436170213,2.517241379,-0.08107116600000008,,4.75862069,,,4.724137931,,,5.655172414,
21,choice,0,Competent,Hispanic/Latine/Latinx,24,man,227,121,3,2,1,1,0,0,0,latino,22,male,black,22,male,yes,1906,0,1.708333333,2.259259259,-0.5509259259999999,1.625,2.185185185,-0.5601851849999999,2.333333333,2.740740741,-0.4074074080000001,3.434782609,2.666666667,0.7681159420000001,1.791666667,1.923076923,-0.1314102559999999,2.590909091,2.5,0.09090909099999989,2.333333333,1.555555556,0.7777777770000001,3.041666667,1.730769231,1.3108974359999999,4.125,4.518518519,-0.3935185189999997,3.177777778,2.918367347,0.25941043100000005,1.791666667,2.592592593,-0.8009259259999999,,,,1.625,1.740740741,-0.11574074099999998,1.916666667,2.333333333,-0.416666666,3.458333333,3.37037037,0.08796296300000028,2.666666667,2.37037037,0.29629629700000004,,,,,,,,,
21,choice,0,Competent,Hispanic/Latine/Latinx,24,man,121,227,2,3,-1,-1,0,0,1,black,22,male,latino,22,male,yes,1906,0,2.259259259,1.708333333,0.5509259259999999,2.185185185,1.625,0.5601851849999999,2.740740741,2.333333333,0.4074074080000001,2.666666667,3.434782609,-0.7681159420000001,1.923076923,1.791666667,0.1314102559999999,2.5,2.590909091,-0.09090909099999989,1.555555556,2.333333333,-0.7777777770000001,1.730769231,3.041666667,-1.3108974359999999,4.518518519,4.125,0.3935185189999997,2.918367347,3.177777778,-0.25941043100000005,2.592592593,1.791666667,0.8009259259999999,,,,1.740740741,1.625,0.11574074099999998,2.333333333,1.916666667,0.416666666,3.37037037,3.458333333,-0.08796296300000028,2.37037037,2.666666667,-0.29629629700000004,,,,,,,,,
21,choice,0,Competent,Hispanic/Latine/Latinx,24,man,228,619,3,0,3,1,1,1,0,latino,20,male,east-asian,38,female,yes,1325,0,1.965517241,2.37037037,-0.4048531289999999,2.034482759,2.0,0.03448275899999986,3.1,2.888888889,0.21111111100000013,3.4,1.259259259,2.140740741,1.433333333,1.846153846,-0.412820513,2.4,2.269230769,0.13076923099999993,1.4,4.037037037,-2.6370370370000003,2.466666667,2.0,0.46666666700000015,3.896551724,1.740740741,2.1558109830000003,3.111111111,3.042553191,0.06855791999999994,2.448275862,3.074074074,-0.6257982119999999,,,,1.633333333,1.592592593,0.04074073999999994,1.517241379,1.444444444,0.07279693499999995,3.433333333,3.259259259,0.1740740740000004,1.733333333,1.851851852,-0.11851851899999999,,,,,,,,,
21,choice,0,Competent,Hispanic/Latine/Latinx,24,man,619,228,0,3,-3,-1,-1,-1,1,east-asian,38,female,latino,20,male,yes,1325,0,2.37037037,1.965517241,0.4048531289999999,2.0,2.034482759,-0.03448275899999986,2.888888889,3.1,-0.21111111100000013,1.259259259,3.4,-2.140740741,1.846153846,1.433333333,0.412820513,2.269230769,2.4,-0.13076923099999993,4.037037037,1.4,2.6370370370000003,2.0,2.466666667,-0.46666666700000015,1.740740741,3.896551724,-2.1558109830000003,3.042553191,3.111111111,-0.06855791999999994,3.074074074,2.448275862,0.6257982119999999,,,,1.592592593,1.633333333,-0.04074073999999994,1.444444444,1.517241379,-0.07279693499999995,3.259259259,3.433333333,-0.1740740740000004,1.851851852,1.733333333,0.11851851899999999,,,,,,,,,
21,choice,0,Competent,Hispanic/Latine/Latinx,24,man,683,227,2,3,-1,-1,0,0,1,east-asian,24,male,latino,22,male,yes,1518,0,1.24,1.708333333,-0.4683333329999999,2.52,1.625,0.895,3.04,2.333333333,0.7066666669999999,2.625,3.434782609,-0.809782609,2.04,1.791666667,0.24833333299999993,2.48,2.590909091,-0.1109090909999999,1.541666667,2.333333333,-0.791666666,1.48,3.041666667,-1.561666667,4.0,4.125,-0.125,4.558139535,3.177777778,1.3803617569999997,2.4,1.791666667,0.6083333329999998,,,,1.36,1.625,-0.2649999999999999,1.76,1.916666667,-0.1566666670000001,3.12,3.458333333,-0.338333333,1.88,2.666666667,-0.786666667,,,,,,,,,
21,choice,0,Competent,Hispanic/Latine/Latinx,24,man,227,683,3,2,1,1,0,0,0,latino,22,male,east-asian,24,male,yes,1518,0,1.708333333,1.24,0.4683333329999999,1.625,2.52,-0.895,2.333333333,3.04,-0.7066666669999999,3.434782609,2.625,0.809782609,1.791666667,2.04,-0.24833333299999993,2.590909091,2.48,0.1109090909999999,2.333333333,1.541666667,0.791666666,3.041666667,1.48,1.561666667,4.125,4.0,0.125,3.177777778,4.558139535,-1.3803617569999997,1.791666667,2.4,-0.6083333329999998,,,,1.625,1.36,0.2649999999999999,1.916666667,1.76,0.1566666670000001,3.458333333,3.12,0.338333333,2.666666667,1.88,0.786666667,,,,,,,,,
21,choice,0,Competent,Hispanic/Latine/Latinx,24,man,121,604,2,1,1,0,0,1,0,black,22,male,south-asian,24,female,yes,1259,0,2.259259259,2.724137931,-0.4648786720000002,2.185185185,2.482758621,-0.29757343599999997,2.740740741,5.448275862,-2.707535121,2.666666667,4.172413793,-1.5057471259999997,1.923076923,2.586206897,-0.6631299739999998,2.5,,,1.555555556,5.793103448,-4.237547892,1.730769231,3.827586207,-2.096816976,4.518518519,2.724137931,1.7943805879999997,2.918367347,3.741935484,-0.8235681370000001,2.592592593,3.206896552,-0.6143039589999999,,,,1.740740741,3.103448276,-1.362707535,2.333333333,3.034482759,-0.7011494259999997,3.37037037,4.793103448,-1.4227330780000003,2.37037037,2.517241379,-0.14687100900000027,,4.75862069,,,4.724137931,,,5.655172414,
21,choice,0,Competent,Hispanic/Latine/Latinx,24,man,604,121,1,2,-1,0,0,-1,1,south-asian,24,female,black,22,male,yes,1259,0,2.724137931,2.259259259,0.4648786720000002,2.482758621,2.185185185,0.29757343599999997,5.448275862,2.740740741,2.707535121,4.172413793,2.666666667,1.5057471259999997,2.586206897,1.923076923,0.6631299739999998,,2.5,,5.793103448,1.555555556,4.237547892,3.827586207,1.730769231,2.096816976,2.724137931,4.518518519,-1.7943805879999997,3.741935484,2.918367347,0.8235681370000001,3.206896552,2.592592593,0.6143039589999999,,,,3.103448276,1.740740741,1.362707535,3.034482759,2.333333333,0.7011494259999997,4.793103448,3.37037037,1.4227330780000003,2.517241379,2.37037037,0.14687100900000027,4.75862069,,,4.724137931,,,5.655172414,,
21,choice,0,Competent,Hispanic/Latine/Latinx,24,man,227,133,3,1,2,1,0,1,0,latino,22,male,white,24,female,yes,1298,0,1.708333333,1.936170213,-0.22783688000000013,1.625,2.053191489,-0.42819148900000004,2.333333333,4.755319149,-2.421985816,3.434782609,2.234042553,1.200740056,1.791666667,1.936170213,-0.14450354599999993,2.590909091,2.692307692,-0.10139860100000009,2.333333333,5.340425532,-3.007092199,3.041666667,2.574468085,0.467198582,4.125,1.744680851,2.380319149,3.177777778,4.3125,-1.1347222220000002,1.791666667,2.462365591,-0.6706989240000001,,4.692307692,,1.625,1.723404255,-0.09840425499999994,1.916666667,1.861702128,0.0549645390000002,3.458333333,3.734042553,-0.27570922,2.666666667,2.436170213,0.23049645399999985,,,,,,,,,
21,choice,0,Competent,Hispanic/Latine/Latinx,24,man,133,227,1,3,-2,-1,0,-1,1,white,24,female,latino,22,male,yes,1298,0,1.936170213,1.708333333,0.22783688000000013,2.053191489,1.625,0.42819148900000004,4.755319149,2.333333333,2.421985816,2.234042553,3.434782609,-1.200740056,1.936170213,1.791666667,0.14450354599999993,2.692307692,2.590909091,0.10139860100000009,5.340425532,2.333333333,3.007092199,2.574468085,3.041666667,-0.467198582,1.744680851,4.125,-2.380319149,4.3125,3.177777778,1.1347222220000002,2.462365591,1.791666667,0.6706989240000001,4.692307692,,,1.723404255,1.625,0.09840425499999994,1.861702128,1.916666667,-0.0549645390000002,3.734042553,3.458333333,0.27570922,2.436170213,2.666666667,-0.23049645399999985,,,,,,,,,
21,choice,0,Competent,Hispanic/Latine/Latinx,24,man,121,683,2,2,0,0,0,0,0,black,22,male,east-asian,24,male,yes,1183,0,2.259259259,1.24,1.0192592589999998,2.185185185,2.52,-0.3348148150000001,2.740740741,3.04,-0.29925925899999983,2.666666667,2.625,0.04166666699999988,1.923076923,2.04,-0.11692307700000004,2.5,2.48,0.020000000000000018,1.555555556,1.541666667,0.01388888899999996,1.730769231,1.48,0.25076923100000004,4.518518519,4.0,0.5185185189999997,2.918367347,4.558139535,-1.6397721879999998,2.592592593,2.4,0.1925925930000001,,,,1.740740741,1.36,0.3807407409999999,2.333333333,1.76,0.5733333330000001,3.37037037,3.12,0.25037036999999973,2.37037037,1.88,0.49037036999999994,,,,,,,,,
21,choice,0,Competent,Hispanic/Latine/Latinx,24,man,683,121,2,2,0,0,0,0,1,east-asian,24,male,black,22,male,yes,1183,0,1.24,2.259259259,-1.0192592589999998,2.52,2.185185185,0.3348148150000001,3.04,2.740740741,0.29925925899999983,2.625,2.666666667,-0.04166666699999988,2.04,1.923076923,0.11692307700000004,2.48,2.5,-0.020000000000000018,1.541666667,1.555555556,-0.01388888899999996,1.48,1.730769231,-0.25076923100000004,4.0,4.518518519,-0.5185185189999997,4.558139535,2.918367347,1.6397721879999998,2.4,2.592592593,-0.1925925930000001,,,,1.36,1.740740741,-0.3807407409999999,1.76,2.333333333,-0.5733333330000001,3.12,3.37037037,-0.25037036999999973,1.88,2.37037037,-0.49037036999999994,,,,,,,,,
21,choice,0,Competent,Hispanic/Latine/Latinx,24,man,227,604,3,1,2,1,0,1,0,latino,22,male,south-asian,24,female,yes,3500,0,1.708333333,2.724137931,-1.0158045980000001,1.625,2.482758621,-0.8577586209999999,2.333333333,5.448275862,-3.114942529,3.434782609,4.172413793,-0.7376311839999996,1.791666667,2.586206897,-0.7945402299999997,2.590909091,,,2.333333333,5.793103448,-3.459770115,3.041666667,3.827586207,-0.7859195400000001,4.125,2.724137931,1.400862069,3.177777778,3.741935484,-0.564157706,1.791666667,3.206896552,-1.4152298849999998,,,,1.625,3.103448276,-1.478448276,1.916666667,3.034482759,-1.1178160919999998,3.458333333,4.793103448,-1.334770115,2.666666667,2.517241379,0.14942528799999977,,4.75862069,,,4.724137931,,,5.655172414,
21,choice,0,Competent,Hispanic/Latine/Latinx,24,man,604,227,1,3,-2,-1,0,-1,1,south-asian,24,female,latino,22,male,yes,3500,0,2.724137931,1.708333333,1.0158045980000001,2.482758621,1.625,0.8577586209999999,5.448275862,2.333333333,3.114942529,4.172413793,3.434782609,0.7376311839999996,2.586206897,1.791666667,0.7945402299999997,,2.590909091,,5.793103448,2.333333333,3.459770115,3.827586207,3.041666667,0.7859195400000001,2.724137931,4.125,-1.400862069,3.741935484,3.177777778,0.564157706,3.206896552,1.791666667,1.4152298849999998,,,,3.103448276,1.625,1.478448276,3.034482759,1.916666667,1.1178160919999998,4.793103448,3.458333333,1.334770115,2.517241379,2.666666667,-0.14942528799999977,4.75862069,,,4.724137931,,,5.655172414,,
22,choice,0,Threatening,Hispanic/Latine/Latinx,35,man,591,495,0,1,-1,0,-1,0,0,south-asian,29,female,black,37,female,yes,9559,0,2.583333333,1.678571429,0.9047619040000001,2.944444444,2.464285714,0.4801587300000003,4.583333333,2.310344828,2.272988505,3.083333333,1.379310345,1.7040229880000002,2.666666667,2.034482759,0.632183908,,3.586206897,,5.333333333,3.137931034,2.1954022989999995,4.277777778,1.655172414,2.622605364,2.722222222,2.75862069,-0.036398467999999795,3.4,4.117647059,-0.7176470590000004,2.5,2.965517241,-0.46551724100000014,,,,3.694444444,1.517241379,2.1772030650000005,2.722222222,2.655172414,0.06704980800000016,4.527777778,3.068965517,1.4588122609999998,3.583333333,2.034482759,1.5488505740000003,4.166666667,,,4.5,,,5.138888889,,
22,choice,0,Threatening,Hispanic/Latine/Latinx,35,man,495,591,1,0,1,0,1,0,1,black,37,female,south-asian,29,female,yes,9559,0,1.678571429,2.583333333,-0.9047619040000001,2.464285714,2.944444444,-0.4801587300000003,2.310344828,4.583333333,-2.272988505,1.379310345,3.083333333,-1.7040229880000002,2.034482759,2.666666667,-0.632183908,3.586206897,,,3.137931034,5.333333333,-2.1954022989999995,1.655172414,4.277777778,-2.622605364,2.75862069,2.722222222,0.036398467999999795,4.117647059,3.4,0.7176470590000004,2.965517241,2.5,0.46551724100000014,,,,1.517241379,3.694444444,-2.1772030650000005,2.655172414,2.722222222,-0.06704980800000016,3.068965517,4.527777778,-1.4588122609999998,2.034482759,3.583333333,-1.5488505740000003,,4.166666667,,,4.5,,,5.138888889,
22,choice,0,Threatening,Hispanic/Latine/Latinx,35,man,125,3,0,1,-1,-1,0,0,1,white,22,female,latino,22,female,yes,3255,0,1.776595745,1.730769231,0.04582651400000004,2.170212766,1.653846154,0.5163666120000001,2.892473118,4.346153846,-1.4536807280000001,3.117021277,3.884615385,-0.7675941079999999,1.85106383,1.692307692,0.158756138,2.5,1.615384615,0.884615385,3.957446809,5.0,-1.042553191,3.244680851,3.0,0.24468085100000003,2.882978723,2.038461538,0.844517185,2.512195122,3.488888889,-0.976693767,1.989361702,1.923076923,0.06628477900000007,3.730769231,,,1.680851064,1.461538462,0.21931260200000002,2.021276596,1.538461538,0.4828150579999999,3.776595745,3.76,0.01659574500000005,2.574468085,2.230769231,0.3436988539999999,,,,,,,,,
22,choice,0,Threatening,Hispanic/Latine/Latinx,35,man,3,125,1,0,1,1,0,0,0,latino,22,female,white,22,female,yes,3255,0,1.730769231,1.776595745,-0.04582651400000004,1.653846154,2.170212766,-0.5163666120000001,4.346153846,2.892473118,1.4536807280000001,3.884615385,3.117021277,0.7675941079999999,1.692307692,1.85106383,-0.158756138,1.615384615,2.5,-0.884615385,5.0,3.957446809,1.042553191,3.0,3.244680851,-0.24468085100000003,2.038461538,2.882978723,-0.844517185,3.488888889,2.512195122,0.976693767,1.923076923,1.989361702,-0.06628477900000007,,3.730769231,,1.461538462,1.680851064,-0.21931260200000002,1.538461538,2.021276596,-0.4828150579999999,3.76,3.776595745,-0.01659574500000005,2.230769231,2.574468085,-0.3436988539999999,,,,,,,,,
22,choice,0,Threatening,Hispanic/Latine/Latinx,35,man,513,735,3,2,1,1,0,0,0,latino,38,male,white,34,male,yes,2623,0,2.08,2.084337349,-0.004337349000000046,2.4,2.285714286,0.11428571399999976,2.24,3.476190476,-1.236190476,1.56,2.464285714,-0.9042857139999998,1.92,2.178571429,-0.25857142899999985,3.2,3.4,-0.19999999999999973,1.4,1.94047619,-0.5404761900000001,1.4,3.25,-1.85,4.64,4.869047619,-0.22904761900000015,3.477272727,3.630434783,-0.1531620560000002,3.24,2.416666667,0.8233333330000003,,4.346153846,,1.44,1.833333333,-0.39333333299999995,2.16,2.333333333,-0.17333333299999998,3.2,3.80952381,-0.6095238099999998,2.12,1.880952381,0.23904761900000016,,,,,,,,,
22,choice,0,Threatening,Hispanic/Latine/Latinx,35,man,735,513,2,3,-1,-1,0,0,1,white,34,male,latino,38,male,yes,2623,0,2.084337349,2.08,0.004337349000000046,2.285714286,2.4,-0.11428571399999976,3.476190476,2.24,1.236190476,2.464285714,1.56,0.9042857139999998,2.178571429,1.92,0.25857142899999985,3.4,3.2,0.19999999999999973,1.94047619,1.4,0.5404761900000001,3.25,1.4,1.85,4.869047619,4.64,0.22904761900000015,3.630434783,3.477272727,0.1531620560000002,2.416666667,3.24,-0.8233333330000003,4.346153846,,,1.833333333,1.44,0.39333333299999995,2.333333333,2.16,0.17333333299999998,3.80952381,3.2,0.6095238099999998,1.880952381,2.12,-0.23904761900000016,,,,,,,,,
22,choice,0,Threatening,Hispanic/Latine/Latinx,35,man,125,490,0,2,-2,-1,-1,0,0,white,22,female,latino,32,female,yes,3359,0,1.776595745,1.703703704,0.07289204100000002,2.170212766,2.962962963,-0.7927501969999997,2.892473118,3.185185185,-0.2927120670000001,3.117021277,2.296296296,0.8207249810000001,1.85106383,2.851851852,-1.0007880219999998,2.5,2.307692308,0.19230769199999997,3.957446809,4.481481481,-0.5240346720000004,3.244680851,1.269230769,1.975450082,2.882978723,1.777777778,1.105200945,2.512195122,3.222222222,-0.7100271,1.989361702,2.740740741,-0.7513790390000001,3.730769231,,,1.680851064,1.148148148,0.5327029160000001,2.021276596,2.148148148,-0.12687155200000033,3.776595745,3.185185185,0.5914105599999999,2.574468085,2.111111111,0.46335697399999987,,,,,,,,,
22,choice,0,Threatening,Hispanic/Latine/Latinx,35,man,490,125,2,0,2,1,1,0,1,latino,32,female,white,22,female,yes,3359,0,1.703703704,1.776595745,-0.07289204100000002,2.962962963,2.170212766,0.7927501969999997,3.185185185,2.892473118,0.2927120670000001,2.296296296,3.117021277,-0.8207249810000001,2.851851852,1.85106383,1.0007880219999998,2.307692308,2.5,-0.19230769199999997,4.481481481,3.957446809,0.5240346720000004,1.269230769,3.244680851,-1.975450082,1.777777778,2.882978723,-1.105200945,3.222222222,2.512195122,0.7100271,2.740740741,1.989361702,0.7513790390000001,,3.730769231,,1.148148148,1.680851064,-0.5327029160000001,2.148148148,2.021276596,0.12687155200000033,3.185185185,3.776595745,-0.5914105599999999,2.111111111,2.574468085,-0.46335697399999987,,,,,,,,,
22,choice,0,Threatening,Hispanic/Latine/Latinx,35,man,495,513,1,3,-2,-1,0,-1,0,black,37,female,latino,38,male,yes,2775,0,1.678571429,2.08,-0.40142857100000007,2.464285714,2.4,0.06428571399999994,2.310344828,2.24,0.07034482799999964,1.379310345,1.56,-0.18068965500000012,2.034482759,1.92,0.11448275899999993,3.586206897,3.2,0.38620689699999966,3.137931034,1.4,1.7379310340000003,1.655172414,1.4,0.255172414,2.75862069,4.64,-1.8813793099999998,4.117647059,3.477272727,0.6403743320000004,2.965517241,3.24,-0.2744827590000001,,,,1.517241379,1.44,0.07724137899999994,2.655172414,2.16,0.4951724139999998,3.068965517,3.2,-0.1310344830000001,2.034482759,2.12,-0.08551724100000024,,,,,,,,,
22,choice,0,Threatening,Hispanic/Latine/Latinx,35,man,513,495,3,1,2,1,0,1,1,latino,38,male,black,37,female,yes,2775,0,2.08,1.678571429,0.40142857100000007,2.4,2.464285714,-0.06428571399999994,2.24,2.310344828,-0.07034482799999964,1.56,1.379310345,0.18068965500000012,1.92,2.034482759,-0.11448275899999993,3.2,3.586206897,-0.38620689699999966,1.4,3.137931034,-1.7379310340000003,1.4,1.655172414,-0.255172414,4.64,2.75862069,1.8813793099999998,3.477272727,4.117647059,-0.6403743320000004,3.24,2.965517241,0.2744827590000001,,,,1.44,1.517241379,-0.07724137899999994,2.16,2.655172414,-0.4951724139999998,3.2,3.068965517,0.1310344830000001,2.12,2.034482759,0.08551724100000024,,,,,,,,,
22,choice,0,Threatening,Hispanic/Latine/Latinx,35,man,490,591,2,0,2,1,1,0,0,latino,32,female,south-asian,29,female,yes,3759,0,1.703703704,2.583333333,-0.8796296290000001,2.962962963,2.944444444,0.018518518999999678,3.185185185,4.583333333,-1.3981481479999998,2.296296296,3.083333333,-0.7870370370000002,2.851851852,2.666666667,0.18518518499999992,2.307692308,,,4.481481481,5.333333333,-0.8518518519999994,1.269230769,4.277777778,-3.008547009,1.777777778,2.722222222,-0.9444444440000002,3.222222222,3.4,-0.17777777799999983,2.740740741,2.5,0.2407407410000002,,,,1.148148148,3.694444444,-2.5462962960000004,2.148148148,2.722222222,-0.5740740739999999,3.185185185,4.527777778,-1.342592593,2.111111111,3.583333333,-1.472222222,,4.166666667,,,4.5,,,5.138888889,
22,choice,0,Threatening,Hispanic/Latine/Latinx,35,man,591,490,0,2,-2,-1,-1,0,1,south-asian,29,female,latino,32,female,yes,3759,0,2.583333333,1.703703704,0.8796296290000001,2.944444444,2.962962963,-0.018518518999999678,4.583333333,3.185185185,1.3981481479999998,3.083333333,2.296296296,0.7870370370000002,2.666666667,2.851851852,-0.18518518499999992,,2.307692308,,5.333333333,4.481481481,0.8518518519999994,4.277777778,1.269230769,3.008547009,2.722222222,1.777777778,0.9444444440000002,3.4,3.222222222,0.17777777799999983,2.5,2.740740741,-0.2407407410000002,,,,3.694444444,1.148148148,2.5462962960000004,2.722222222,2.148148148,0.5740740739999999,4.527777778,3.185185185,1.342592593,3.583333333,2.111111111,1.472222222,4.166666667,,,4.5,,,5.138888889,,
22,choice,0,Threatening,Hispanic/Latine/Latinx,35,man,125,735,0,2,-2,0,-1,-1,0,white,22,female,white,34,male,yes,2919,0,1.776595745,2.084337349,-0.30774160400000006,2.170212766,2.285714286,-0.11550152000000002,2.892473118,3.476190476,-0.5837173580000004,3.117021277,2.464285714,0.6527355630000002,1.85106383,2.178571429,-0.3275075989999998,2.5,3.4,-0.8999999999999999,3.957446809,1.94047619,2.016970619,3.244680851,3.25,-0.0053191489999999675,2.882978723,4.869047619,-1.986068896,2.512195122,3.630434783,-1.118239661,1.989361702,2.416666667,-0.4273049649999998,3.730769231,4.346153846,-0.615384615,1.680851064,1.833333333,-0.15248226899999984,2.021276596,2.333333333,-0.31205673700000025,3.776595745,3.80952381,-0.03292806500000012,2.574468085,1.880952381,0.693515704,,,,,,,,,
22,choice,0,Threatening,Hispanic/Latine/Latinx,35,man,735,125,2,0,2,0,1,1,1,white,34,male,white,22,female,yes,2919,0,2.084337349,1.776595745,0.30774160400000006,2.285714286,2.170212766,0.11550152000000002,3.476190476,2.892473118,0.5837173580000004,2.464285714,3.117021277,-0.6527355630000002,2.178571429,1.85106383,0.3275075989999998,3.4,2.5,0.8999999999999999,1.94047619,3.957446809,-2.016970619,3.25,3.244680851,0.0053191489999999675,4.869047619,2.882978723,1.986068896,3.630434783,2.512195122,1.118239661,2.416666667,1.989361702,0.4273049649999998,4.346153846,3.730769231,0.615384615,1.833333333,1.680851064,0.15248226899999984,2.333333333,2.021276596,0.31205673700000025,3.80952381,3.776595745,0.03292806500000012,1.880952381,2.574468085,-0.693515704,,,,,,,,,
