"subject","task_type","task_ordering","condition","subject_race","subject_age","subject_gender","character_id","opponent","simChar","simOpp","simDiff","simDiffRace","simDiffAge","simDiffGender","chosen","raceChar","ageChar","genderChar","raceOpp","ageOpp","genderOpp","subject_college","subject_ability","subject_awareness","rt","data_index"
"47","choice",0,"Competitive","South Asian",26,"woman","464",603,1,3,-2,-1,-1,0,1,"black",52,"female","south-asian",25,"female","yes","[8]","yes",721,0
"47","choice",0,"Competitive","South Asian",26,"woman","482",69,2,0,2,1,0,1,0,"south-asian",33,"female","east-asian",36,"male","yes","[8]","yes",861,0
"47","choice",0,"Competitive","South Asian",26,"woman","69",482,0,2,-2,-1,0,-1,1,"east-asian",36,"male","south-asian",33,"female","yes","[8]","yes",861,0
"47","choice",0,"Competitive","South Asian",26,"woman","603",612,3,1,2,1,1,0,0,"south-asian",25,"female","white",39,"female","yes","[8]","yes",794,0
"47","choice",0,"Competitive","South Asian",26,"woman","612",603,1,3,-2,-1,-1,0,0,"white",39,"female","south-asian",25,"female","yes","[8]","yes",794,0
"47","choice",0,"Competitive","South Asian",26,"woman","69",121,0,0,0,0,0,0,1,"east-asian",36,"male","black",22,"male","yes","[8]","yes",1531,0
"47","choice",0,"Competitive","South Asian",26,"woman","121",69,0,0,0,0,0,0,1,"black",22,"male","east-asian",36,"male","yes","[8]","yes",1531,0
"47","choice",0,"Competitive","South Asian",26,"woman","603",482,3,2,1,0,1,0,1,"south-asian",25,"female","south-asian",33,"female","yes","[8]","yes",759,0
"47","choice",0,"Competitive","South Asian",26,"woman","482",603,2,3,-1,0,-1,0,1,"south-asian",33,"female","south-asian",25,"female","yes","[8]","yes",759,0
"47","choice",0,"Competitive","South Asian",26,"woman","464",612,1,1,0,0,0,0,1,"black",52,"female","white",39,"female","yes","[8]","yes",1253,0
"47","choice",0,"Competitive","South Asian",26,"woman","612",464,1,1,0,0,0,0,0,"white",39,"female","black",52,"female","yes","[8]","yes",1253,0
"47","choice",0,"Competitive","South Asian",26,"woman","307",603,1,3,-2,-1,-1,0,1,"white",24,"female","south-asian",25,"female","yes","[8]","yes",1628,0
"47","choice",0,"Competitive","South Asian",26,"woman","603",307,3,1,2,1,1,0,1,"south-asian",25,"female","white",24,"female","yes","[8]","yes",1628,0
"47","choice",0,"Competitive","South Asian",26,"woman","612",121,1,0,1,0,0,1,1,"white",39,"female","black",22,"male","yes","[8]","yes",992,0
"47","choice",0,"Competitive","South Asian",26,"woman","121",612,0,1,-1,0,0,-1,0,"black",22,"male","white",39,"female","yes","[8]","yes",992,0
"47","choice",0,"Competitive","South Asian",26,"woman","482",464,2,1,1,1,0,0,0,"south-asian",33,"female","black",52,"female","yes","[8]","yes",867,0
"47","choice",0,"Competitive","South Asian",26,"woman","464",482,1,2,-1,-1,0,0,1,"black",52,"female","south-asian",33,"female","yes","[8]","yes",867,0
"47","choice",0,"Competitive","South Asian",26,"woman","612",69,1,0,1,0,0,1,1,"white",39,"female","east-asian",36,"male","yes","[8]","yes",856,0
"47","choice",0,"Competitive","South Asian",26,"woman","69",612,0,1,-1,0,0,-1,1,"east-asian",36,"male","white",39,"female","yes","[8]","yes",856,0
"47","choice",0,"Competitive","South Asian",26,"woman","585",307,3,1,2,1,1,0,1,"south-asian",30,"female","white",24,"female","yes","[8]","yes",1251,0
"47","choice",0,"Competitive","South Asian",26,"woman","307",585,1,3,-2,-1,-1,0,0,"white",24,"female","south-asian",30,"female","yes","[8]","yes",1251,0
"47","choice",0,"Competitive","South Asian",26,"woman","482",121,2,0,2,1,0,1,1,"south-asian",33,"female","black",22,"male","yes","[8]","yes",994,0
"47","choice",0,"Competitive","South Asian",26,"woman","121",482,0,2,-2,-1,0,-1,0,"black",22,"male","south-asian",33,"female","yes","[8]","yes",994,0
"47","choice",0,"Competitive","South Asian",26,"woman","612",585,1,3,-2,-1,-1,0,1,"white",39,"female","south-asian",30,"female","yes","[8]","yes",1004,0
"47","choice",0,"Competitive","South Asian",26,"woman","585",612,3,1,2,1,1,0,1,"south-asian",30,"female","white",39,"female","yes","[8]","yes",1004,0
"47","choice",0,"Competitive","South Asian",26,"woman","307",69,1,0,1,0,0,1,1,"white",24,"female","east-asian",36,"male","yes","[8]","yes",870,0
"47","choice",0,"Competitive","South Asian",26,"woman","69",307,0,1,-1,0,0,-1,1,"east-asian",36,"male","white",24,"female","yes","[8]","yes",870,0
"47","choice",0,"Competitive","South Asian",26,"woman","585",121,3,0,3,1,1,1,1,"south-asian",30,"female","black",22,"male","yes","[8]","yes",1070,0
"47","choice",0,"Competitive","South Asian",26,"woman","121",585,0,3,-3,-1,-1,-1,0,"black",22,"male","south-asian",30,"female","yes","[8]","yes",1070,0
"48","choice",0,"Casual","South Asian",41,"man","352",358,2,3,-1,0,-1,0,0,"south-asian",50,"male","south-asian",44,"male","no","[0]","no",6228,0
"48","choice",0,"Casual","South Asian",41,"man","358",352,3,2,1,0,1,0,1,"south-asian",44,"male","south-asian",50,"male","no","[0]","no",6228,0
"48","choice",0,"Casual","South Asian",41,"man","62",382,0,0,0,0,0,0,0,"black",23,"female","east-asian",24,"female","no","[0]","no",5419,0
"48","choice",0,"Casual","South Asian",41,"man","382",62,0,0,0,0,0,0,1,"east-asian",24,"female","black",23,"female","no","[0]","no",5419,0
"48","choice",0,"Casual","South Asian",41,"man","98",358,1,3,-2,-1,-1,0,0,"white",23,"male","south-asian",44,"male","no","[0]","no",3418,0
"48","choice",0,"Casual","South Asian",41,"man","358",98,3,1,2,1,1,0,1,"south-asian",44,"male","white",23,"male","no","[0]","no",3418,0
"48","choice",0,"Casual","South Asian",41,"man","74",62,1,0,1,0,0,1,1,"east-asian",37,"male","black",23,"female","no","[0]","no",3338,0
"48","choice",0,"Casual","South Asian",41,"man","62",74,0,1,-1,0,0,-1,0,"black",23,"female","east-asian",37,"male","no","[0]","no",3338,0
"48","choice",0,"Casual","South Asian",41,"man","236",358,2,3,-1,-1,0,0,0,"east-asian",43,"male","south-asian",44,"male","no","[0]","no",4913,0
"48","choice",0,"Casual","South Asian",41,"man","358",236,3,2,1,1,0,0,1,"south-asian",44,"male","east-asian",43,"male","no","[0]","no",4913,0
"48","choice",0,"Casual","South Asian",41,"man","74",98,1,1,0,0,0,0,1,"east-asian",37,"male","white",23,"male","no","[0]","no",2933,0
"48","choice",0,"Casual","South Asian",41,"man","98",74,1,1,0,0,0,0,1,"white",23,"male","east-asian",37,"male","no","[0]","no",2933,0
"48","choice",0,"Casual","South Asian",41,"man","575",358,2,3,-1,-1,0,0,0,"white",42,"male","south-asian",44,"male","no","[0]","no",4867,0
"48","choice",0,"Casual","South Asian",41,"man","358",575,3,2,1,1,0,0,1,"south-asian",44,"male","white",42,"male","no","[0]","no",4867,0
"48","choice",0,"Casual","South Asian",41,"man","98",236,1,2,-1,0,-1,0,0,"white",23,"male","east-asian",43,"male","no","[0]","no",2318,0
"48","choice",0,"Casual","South Asian",41,"man","236",98,2,1,1,0,1,0,1,"east-asian",43,"male","white",23,"male","no","[0]","no",2318,0
"48","choice",0,"Casual","South Asian",41,"man","62",352,0,2,-2,-1,0,-1,0,"black",23,"female","south-asian",50,"male","no","[0]","no",2512,0
"48","choice",0,"Casual","South Asian",41,"man","352",62,2,0,2,1,0,1,1,"south-asian",50,"male","black",23,"female","no","[0]","no",2512,0
"48","choice",0,"Casual","South Asian",41,"man","575",98,2,1,1,0,1,0,1,"white",42,"male","white",23,"male","no","[0]","no",3170,0
"48","choice",0,"Casual","South Asian",41,"man","98",575,1,2,-1,0,-1,0,1,"white",23,"male","white",42,"male","no","[0]","no",3170,0
"48","choice",0,"Casual","South Asian",41,"man","358",62,3,0,3,1,1,1,1,"south-asian",44,"male","black",23,"female","no","[0]","no",2129,0
"48","choice",0,"Casual","South Asian",41,"man","62",358,0,3,-3,-1,-1,-1,0,"black",23,"female","south-asian",44,"male","no","[0]","no",2129,0
"48","choice",0,"Casual","South Asian",41,"man","575",74,2,1,1,0,1,0,1,"white",42,"male","east-asian",37,"male","no","[0]","no",4036,0
"48","choice",0,"Casual","South Asian",41,"man","74",575,1,2,-1,0,-1,0,0,"east-asian",37,"male","white",42,"male","no","[0]","no",4036,0
"48","choice",0,"Casual","South Asian",41,"man","382",98,0,1,-1,0,0,-1,0,"east-asian",24,"female","white",23,"male","no","[0]","no",2578,0
"48","choice",0,"Casual","South Asian",41,"man","98",382,1,0,1,0,0,1,1,"white",23,"male","east-asian",24,"female","no","[0]","no",2578,0
"48","choice",0,"Casual","South Asian",41,"man","352",575,2,2,0,1,-1,0,0,"south-asian",50,"male","white",42,"male","no","[0]","no",2271,0
"48","choice",0,"Casual","South Asian",41,"man","575",352,2,2,0,-1,1,0,0,"white",42,"male","south-asian",50,"male","no","[0]","no",2271,0
"48","choice",0,"Casual","South Asian",41,"man","382",358,0,3,-3,-1,-1,-1,0,"east-asian",24,"female","south-asian",44,"male","no","[0]","no",3201,0
"48","choice",0,"Casual","South Asian",41,"man","358",382,3,0,3,1,1,1,1,"south-asian",44,"male","east-asian",24,"female","no","[0]","no",3201,0
"48","choice",0,"Casual","South Asian",41,"man","74",352,1,2,-1,-1,0,0,1,"east-asian",37,"male","south-asian",50,"male","no","[0]","no",2507,0
"48","choice",0,"Casual","South Asian",41,"man","352",74,2,1,1,1,0,0,1,"south-asian",50,"male","east-asian",37,"male","no","[0]","no",2507,0
"48","choice",0,"Casual","South Asian",41,"man","62",98,0,1,-1,0,0,-1,1,"black",23,"female","white",23,"male","no","[0]","no",1940,0
"48","choice",0,"Casual","South Asian",41,"man","98",62,1,0,1,0,0,1,1,"white",23,"male","black",23,"female","no","[0]","no",1940,0
"48","choice",0,"Casual","South Asian",41,"man","382",352,0,2,-2,-1,0,-1,0,"east-asian",24,"female","south-asian",50,"male","no","[0]","no",2497,0
"48","choice",0,"Casual","South Asian",41,"man","352",382,2,0,2,1,0,1,1,"south-asian",50,"male","east-asian",24,"female","no","[0]","no",2497,0
"48","choice",0,"Casual","South Asian",41,"man","74",358,1,3,-2,-1,-1,0,0,"east-asian",37,"male","south-asian",44,"male","no","[0]","no",3733,0
"48","choice",0,"Casual","South Asian",41,"man","358",74,3,1,2,1,1,0,1,"south-asian",44,"male","east-asian",37,"male","no","[0]","no",3733,0
"48","choice",0,"Casual","South Asian",41,"man","575",382,2,0,2,0,1,1,1,"white",42,"male","east-asian",24,"female","no","[0]","no",6531,0
"48","choice",0,"Casual","South Asian",41,"man","382",575,0,2,-2,0,-1,-1,0,"east-asian",24,"female","white",42,"male","no","[0]","no",6531,0
"48","choice",0,"Casual","South Asian",41,"man","98",352,1,2,-1,-1,0,0,0,"white",23,"male","south-asian",50,"male","no","[0]","no",3359,0
"48","choice",0,"Casual","South Asian",41,"man","352",98,2,1,1,1,0,0,1,"south-asian",50,"male","white",23,"male","no","[0]","no",3359,0
"48","choice",0,"Casual","South Asian",41,"man","74",382,1,0,1,0,0,1,1,"east-asian",37,"male","east-asian",24,"female","no","[0]","no",2962,0
"48","choice",0,"Casual","South Asian",41,"man","382",74,0,1,-1,0,0,-1,1,"east-asian",24,"female","east-asian",37,"male","no","[0]","no",2962,0
"48","choice",0,"Casual","South Asian",41,"man","62",575,0,2,-2,0,-1,-1,0,"black",23,"female","white",42,"male","no","[0]","no",1979,0
"48","choice",0,"Casual","South Asian",41,"man","575",62,2,0,2,0,1,1,1,"white",42,"male","black",23,"female","no","[0]","no",1979,0
"48","choice",0,"Casual","South Asian",41,"man","236",382,2,0,2,0,1,1,1,"east-asian",43,"male","east-asian",24,"female","no","[0]","no",3692,0
"48","choice",0,"Casual","South Asian",41,"man","382",236,0,2,-2,0,-1,-1,0,"east-asian",24,"female","east-asian",43,"male","no","[0]","no",3692,0
"48","choice",0,"Casual","South Asian",41,"man","352",236,2,2,0,1,-1,0,1,"south-asian",50,"male","east-asian",43,"male","no","[0]","no",5811,0
"48","choice",0,"Casual","South Asian",41,"man","236",352,2,2,0,-1,1,0,0,"east-asian",43,"male","south-asian",50,"male","no","[0]","no",5811,0
"48","choice",0,"Casual","South Asian",41,"man","62",236,0,2,-2,0,-1,-1,0,"black",23,"female","east-asian",43,"male","no","[0]","no",1764,0
"48","choice",0,"Casual","South Asian",41,"man","236",62,2,0,2,0,1,1,1,"east-asian",43,"male","black",23,"female","no","[0]","no",1764,0
"48","choice",0,"Casual","South Asian",41,"man","575",236,2,2,0,0,0,0,0,"white",42,"male","east-asian",43,"male","no","[0]","no",1879,0
"48","choice",0,"Casual","South Asian",41,"man","236",575,2,2,0,0,0,0,1,"east-asian",43,"male","white",42,"male","no","[0]","no",1879,0
"48","choice",0,"Casual","South Asian",41,"man","74",236,1,2,-1,0,-1,0,0,"east-asian",37,"male","east-asian",43,"male","no","[0]","no",2413,0
"48","choice",0,"Casual","South Asian",41,"man","236",74,2,1,1,0,1,0,1,"east-asian",43,"male","east-asian",37,"male","no","[0]","no",2413,0
"49","choice",0,"Competitive","South Asian",26,"man","550",554,3,3,0,0,0,0,1,"south-asian",28,"male","south-asian",30,"male","yes","[7]","yes",8464,0
"49","choice",0,"Competitive","South Asian",26,"man","554",550,3,3,0,0,0,0,1,"south-asian",30,"male","south-asian",28,"male","yes","[7]","yes",8464,0
"49","choice",0,"Competitive","South Asian",26,"man","352",1,2,0,2,1,0,1,1,"south-asian",50,"male","latino",21,"female","yes","[7]","yes",2681,0
"49","choice",0,"Competitive","South Asian",26,"man","1",352,0,2,-2,-1,0,-1,0,"latino",21,"female","south-asian",50,"male","yes","[7]","yes",2681,0
"49","choice",0,"Competitive","South Asian",26,"man","157",550,2,3,-1,0,-1,0,0,"south-asian",33,"male","south-asian",28,"male","yes","[7]","yes",4681,0
"49","choice",0,"Competitive","South Asian",26,"man","550",157,3,2,1,0,1,0,1,"south-asian",28,"male","south-asian",33,"male","yes","[7]","yes",4681,0
"49","choice",0,"Competitive","South Asian",26,"man","554",352,3,2,1,0,1,0,0,"south-asian",30,"male","south-asian",50,"male","yes","[7]","yes",5630,0
"49","choice",0,"Competitive","South Asian",26,"man","352",554,2,3,-1,0,-1,0,0,"south-asian",50,"male","south-asian",30,"male","yes","[7]","yes",5630,0
"49","choice",0,"Competitive","South Asian",26,"man","131",550,0,3,-3,-1,-1,-1,0,"white",23,"female","south-asian",28,"male","yes","[7]","yes",3516,0
"49","choice",0,"Competitive","South Asian",26,"man","550",131,3,0,3,1,1,1,1,"south-asian",28,"male","white",23,"female","yes","[7]","yes",3516,0
"49","choice",0,"Competitive","South Asian",26,"man","554",1,3,0,3,1,1,1,1,"south-asian",30,"male","latino",21,"female","yes","[7]","yes",2631,0
"49","choice",0,"Competitive","South Asian",26,"man","1",554,0,3,-3,-1,-1,-1,0,"latino",21,"female","south-asian",30,"male","yes","[7]","yes",2631,0
"49","choice",0,"Competitive","South Asian",26,"man","131",352,0,2,-2,-1,0,-1,0,"white",23,"female","south-asian",50,"male","yes","[7]","yes",1831,0
"49","choice",0,"Competitive","South Asian",26,"man","352",131,2,0,2,1,0,1,0,"south-asian",50,"male","white",23,"female","yes","[7]","yes",1831,0
"49","choice",0,"Competitive","South Asian",26,"man","181",157,1,2,-1,0,0,-1,1,"south-asian",43,"female","south-asian",33,"male","yes","[7]","yes",1898,0
"49","choice",0,"Competitive","South Asian",26,"man","157",181,2,1,1,0,0,1,1,"south-asian",33,"male","south-asian",43,"female","yes","[7]","yes",1898,0
"49","choice",0,"Competitive","South Asian",26,"man","131",225,0,1,-1,0,0,-1,1,"white",23,"female","latino",19,"male","yes","[7]","yes",3364,0
"49","choice",0,"Competitive","South Asian",26,"man","225",131,1,0,1,0,0,1,0,"latino",19,"male","white",23,"female","yes","[7]","yes",3364,0
"49","choice",0,"Competitive","South Asian",26,"man","1",157,0,2,-2,-1,0,-1,0,"latino",21,"female","south-asian",33,"male","yes","[7]","yes",1948,0
"49","choice",0,"Competitive","South Asian",26,"man","157",1,2,0,2,1,0,1,1,"south-asian",33,"male","latino",21,"female","yes","[7]","yes",1948,0
"49","choice",0,"Competitive","South Asian",26,"man","550",225,3,1,2,1,1,0,1,"south-asian",28,"male","latino",19,"male","yes","[7]","yes",5948,0
"49","choice",0,"Competitive","South Asian",26,"man","225",550,1,3,-2,-1,-1,0,0,"latino",19,"male","south-asian",28,"male","yes","[7]","yes",5948,0
"49","choice",0,"Competitive","South Asian",26,"man","352",157,2,2,0,0,0,0,1,"south-asian",50,"male","south-asian",33,"male","yes","[7]","yes",1764,0
"49","choice",0,"Competitive","South Asian",26,"man","157",352,2,2,0,0,0,0,1,"south-asian",33,"male","south-asian",50,"male","yes","[7]","yes",1764,0
"49","choice",0,"Competitive","South Asian",26,"man","1",225,0,1,-1,0,0,-1,0,"latino",21,"female","latino",19,"male","yes","[7]","yes",5480,0
"49","choice",0,"Competitive","South Asian",26,"man","225",1,1,0,1,0,0,1,0,"latino",19,"male","latino",21,"female","yes","[7]","yes",5480,0
"49","choice",0,"Competitive","South Asian",26,"man","352",550,2,3,-1,0,-1,0,1,"south-asian",50,"male","south-asian",28,"male","yes","[7]","yes",3300,0
"49","choice",0,"Competitive","South Asian",26,"man","550",352,3,2,1,0,1,0,1,"south-asian",28,"male","south-asian",50,"male","yes","[7]","yes",3300,0
"49","choice",0,"Competitive","South Asian",26,"man","131",181,0,1,-1,-1,0,0,1,"white",23,"female","south-asian",43,"female","yes","[7]","yes",2581,0
"49","choice",0,"Competitive","South Asian",26,"man","181",131,1,0,1,1,0,0,1,"south-asian",43,"female","white",23,"female","yes","[7]","yes",2581,0
"49","choice",0,"Competitive","South Asian",26,"man","554",225,3,1,2,1,1,0,1,"south-asian",30,"male","latino",19,"male","yes","[7]","yes",1864,0
"49","choice",0,"Competitive","South Asian",26,"man","225",554,1,3,-2,-1,-1,0,0,"latino",19,"male","south-asian",30,"male","yes","[7]","yes",1864,0
"49","choice",0,"Competitive","South Asian",26,"man","352",181,2,1,1,0,0,1,1,"south-asian",50,"male","south-asian",43,"female","yes","[7]","yes",1198,0
"49","choice",0,"Competitive","South Asian",26,"man","181",352,1,2,-1,0,0,-1,1,"south-asian",43,"female","south-asian",50,"male","yes","[7]","yes",1198,0
"49","choice",0,"Competitive","South Asian",26,"man","157",225,2,1,1,1,0,0,1,"south-asian",33,"male","latino",19,"male","yes","[7]","yes",2081,0
"49","choice",0,"Competitive","South Asian",26,"man","225",157,1,2,-1,-1,0,0,0,"latino",19,"male","south-asian",33,"male","yes","[7]","yes",2081,0
"49","choice",0,"Competitive","South Asian",26,"man","1",131,0,0,0,0,0,0,0,"latino",21,"female","white",23,"female","yes","[7]","yes",1764,0
"49","choice",0,"Competitive","South Asian",26,"man","131",1,0,0,0,0,0,0,1,"white",23,"female","latino",21,"female","yes","[7]","yes",1764,0
"49","choice",0,"Competitive","South Asian",26,"man","554",157,3,2,1,0,1,0,0,"south-asian",30,"male","south-asian",33,"male","yes","[7]","yes",1731,0
"49","choice",0,"Competitive","South Asian",26,"man","157",554,2,3,-1,0,-1,0,0,"south-asian",33,"male","south-asian",30,"male","yes","[7]","yes",1731,0
"49","choice",0,"Competitive","South Asian",26,"man","550",181,3,1,2,0,1,1,1,"south-asian",28,"male","south-asian",43,"female","yes","[7]","yes",1332,0
"49","choice",0,"Competitive","South Asian",26,"man","181",550,1,3,-2,0,-1,-1,1,"south-asian",43,"female","south-asian",28,"male","yes","[7]","yes",1332,0
"49","choice",0,"Competitive","South Asian",26,"man","157",131,2,0,2,1,0,1,0,"south-asian",33,"male","white",23,"female","yes","[7]","yes",1298,0
"49","choice",0,"Competitive","South Asian",26,"man","131",157,0,2,-2,-1,0,-1,0,"white",23,"female","south-asian",33,"male","yes","[7]","yes",1298,0
"49","choice",0,"Competitive","South Asian",26,"man","554",181,3,1,2,0,1,1,0,"south-asian",30,"male","south-asian",43,"female","yes","[7]","yes",2415,0
"49","choice",0,"Competitive","South Asian",26,"man","181",554,1,3,-2,0,-1,-1,1,"south-asian",43,"female","south-asian",30,"male","yes","[7]","yes",2415,0
"49","choice",0,"Competitive","South Asian",26,"man","352",225,2,1,1,1,0,0,1,"south-asian",50,"male","latino",19,"male","yes","[7]","yes",1147,0
"49","choice",0,"Competitive","South Asian",26,"man","225",352,1,2,-1,-1,0,0,0,"latino",19,"male","south-asian",50,"male","yes","[7]","yes",1147,0
"49","choice",0,"Competitive","South Asian",26,"man","554",131,3,0,3,1,1,1,1,"south-asian",30,"male","white",23,"female","yes","[7]","yes",1431,0
"49","choice",0,"Competitive","South Asian",26,"man","131",554,0,3,-3,-1,-1,-1,1,"white",23,"female","south-asian",30,"male","yes","[7]","yes",1431,0
"49","choice",0,"Competitive","South Asian",26,"man","181",225,1,1,0,1,0,-1,1,"south-asian",43,"female","latino",19,"male","yes","[7]","yes",1632,0
"49","choice",0,"Competitive","South Asian",26,"man","225",181,1,1,0,-1,0,1,1,"latino",19,"male","south-asian",43,"female","yes","[7]","yes",1632,0
"49","choice",0,"Competitive","South Asian",26,"man","550",1,3,0,3,1,1,1,1,"south-asian",28,"male","latino",21,"female","yes","[7]","yes",965,0
"49","choice",0,"Competitive","South Asian",26,"man","1",550,0,3,-3,-1,-1,-1,0,"latino",21,"female","south-asian",28,"male","yes","[7]","yes",965,0
"49","choice",0,"Competitive","South Asian",26,"man","181",1,1,0,1,1,0,0,1,"south-asian",43,"female","latino",21,"female","yes","[7]","yes",1681,0
"49","choice",0,"Competitive","South Asian",26,"man","1",181,0,1,-1,-1,0,0,1,"latino",21,"female","south-asian",43,"female","yes","[7]","yes",1681,0
"50","choice",1,"Competitive","South Asian",20,"man","687",572,3,2,1,0,1,0,1,"south-asian",24,"male","south-asian",28,"male","yes","[8]","yes",5329,0
"50","choice",1,"Competitive","South Asian",20,"man","572",687,2,3,-1,0,-1,0,0,"south-asian",28,"male","south-asian",24,"male","yes","[8]","yes",5329,0
"50","choice",1,"Competitive","South Asian",20,"man","474",116,1,2,-1,0,-1,0,0,"black",41,"male","black",22,"male","yes","[8]","yes",2345,0
"50","choice",1,"Competitive","South Asian",20,"man","116",474,2,1,1,0,1,0,0,"black",22,"male","black",41,"male","yes","[8]","yes",2345,0
"50","choice",1,"Competitive","South Asian",20,"man","384",690,0,3,-3,-1,-1,-1,0,"latino",42,"female","south-asian",21,"male","yes","[8]","yes",1655,0
"50","choice",1,"Competitive","South Asian",20,"man","690",384,3,0,3,1,1,1,0,"south-asian",21,"male","latino",42,"female","yes","[8]","yes",1655,0
"50","choice",1,"Competitive","South Asian",20,"man","618",474,0,1,-1,0,0,-1,1,"east-asian",37,"female","black",41,"male","yes","[8]","yes",1910,0
"50","choice",1,"Competitive","South Asian",20,"man","474",618,1,0,1,0,0,1,0,"black",41,"male","east-asian",37,"female","yes","[8]","yes",1910,0
"50","choice",1,"Competitive","South Asian",20,"man","690",572,3,2,1,0,1,0,0,"south-asian",21,"male","south-asian",28,"male","yes","[8]","yes",10613,0
"50","choice",1,"Competitive","South Asian",20,"man","572",690,2,3,-1,0,-1,0,0,"south-asian",28,"male","south-asian",21,"male","yes","[8]","yes",10613,0
"50","choice",1,"Competitive","South Asian",20,"man","474",384,1,0,1,0,0,1,0,"black",41,"male","latino",42,"female","yes","[8]","yes",1795,0
"50","choice",1,"Competitive","South Asian",20,"man","384",474,0,1,-1,0,0,-1,0,"latino",42,"female","black",41,"male","yes","[8]","yes",1795,0
"50","choice",1,"Competitive","South Asian",20,"man","687",440,3,1,2,1,1,0,0,"south-asian",24,"male","white",31,"male","yes","[8]","yes",1286,0
"50","choice",1,"Competitive","South Asian",20,"man","440",687,1,3,-2,-1,-1,0,1,"white",31,"male","south-asian",24,"male","yes","[8]","yes",1286,0
"50","choice",1,"Competitive","South Asian",20,"man","384",572,0,2,-2,-1,0,-1,1,"latino",42,"female","south-asian",28,"male","yes","[8]","yes",1205,0
"50","choice",1,"Competitive","South Asian",20,"man","572",384,2,0,2,1,0,1,0,"south-asian",28,"male","latino",42,"female","yes","[8]","yes",1205,0
"50","choice",1,"Competitive","South Asian",20,"man","474",440,1,1,0,0,0,0,1,"black",41,"male","white",31,"male","yes","[8]","yes",823,0
"50","choice",1,"Competitive","South Asian",20,"man","440",474,1,1,0,0,0,0,1,"white",31,"male","black",41,"male","yes","[8]","yes",823,0
"50","choice",1,"Competitive","South Asian",20,"man","687",384,3,0,3,1,1,1,0,"south-asian",24,"male","latino",42,"female","yes","[8]","yes",908,0
"50","choice",1,"Competitive","South Asian",20,"man","384",687,0,3,-3,-1,-1,-1,0,"latino",42,"female","south-asian",24,"male","yes","[8]","yes",908,0
"50","choice",1,"Competitive","South Asian",20,"man","618",690,0,3,-3,-1,-1,-1,0,"east-asian",37,"female","south-asian",21,"male","yes","[8]","yes",734,0
"50","choice",1,"Competitive","South Asian",20,"man","690",618,3,0,3,1,1,1,0,"south-asian",21,"male","east-asian",37,"female","yes","[8]","yes",734,0
"50","choice",1,"Competitive","South Asian",20,"man","384",440,0,1,-1,0,0,-1,0,"latino",42,"female","white",31,"male","yes","[8]","yes",980,0
"50","choice",1,"Competitive","South Asian",20,"man","440",384,1,0,1,0,0,1,1,"white",31,"male","latino",42,"female","yes","[8]","yes",980,0
"50","choice",1,"Competitive","South Asian",20,"man","687",690,3,3,0,0,0,0,1,"south-asian",24,"male","south-asian",21,"male","yes","[8]","yes",718,0
"50","choice",1,"Competitive","South Asian",20,"man","690",687,3,3,0,0,0,0,0,"south-asian",21,"male","south-asian",24,"male","yes","[8]","yes",718,0
"50","choice",1,"Competitive","South Asian",20,"man","440",116,1,2,-1,0,-1,0,0,"white",31,"male","black",22,"male","yes","[8]","yes",946,0
"50","choice",1,"Competitive","South Asian",20,"man","116",440,2,1,1,0,1,0,0,"black",22,"male","white",31,"male","yes","[8]","yes",946,0
"50","choice",1,"Competitive","South Asian",20,"man","474",687,1,3,-2,-1,-1,0,0,"black",41,"male","south-asian",24,"male","yes","[8]","yes",840,0
"50","choice",1,"Competitive","South Asian",20,"man","687",474,3,1,2,1,1,0,1,"south-asian",24,"male","black",41,"male","yes","[8]","yes",840,0
"50","choice",1,"Competitive","South Asian",20,"man","690",116,3,2,1,1,0,0,0,"south-asian",21,"male","black",22,"male","yes","[8]","yes",1023,0
"50","choice",1,"Competitive","South Asian",20,"man","116",690,2,3,-1,-1,0,0,0,"black",22,"male","south-asian",21,"male","yes","[8]","yes",1023,0
"50","choice",1,"Competitive","South Asian",20,"man","440",618,1,0,1,0,0,1,0,"white",31,"male","east-asian",37,"female","yes","[8]","yes",868,0
"50","choice",1,"Competitive","South Asian",20,"man","618",440,0,1,-1,0,0,-1,1,"east-asian",37,"female","white",31,"male","yes","[8]","yes",868,0
"50","choice",1,"Competitive","South Asian",20,"man","687",116,3,2,1,1,0,0,0,"south-asian",24,"male","black",22,"male","yes","[8]","yes",756,0
"50","choice",1,"Competitive","South Asian",20,"man","116",687,2,3,-1,-1,0,0,1,"black",22,"male","south-asian",24,"male","yes","[8]","yes",756,0
"50","choice",1,"Competitive","South Asian",20,"man","690",440,3,1,2,1,1,0,0,"south-asian",21,"male","white",31,"male","yes","[8]","yes",869,0
"50","choice",1,"Competitive","South Asian",20,"man","440",690,1,3,-2,-1,-1,0,1,"white",31,"male","south-asian",21,"male","yes","[8]","yes",869,0
"50","choice",1,"Competitive","South Asian",20,"man","384",116,0,2,-2,0,-1,-1,0,"latino",42,"female","black",22,"male","yes","[8]","yes",894,0
"50","choice",1,"Competitive","South Asian",20,"man","116",384,2,0,2,0,1,1,0,"black",22,"male","latino",42,"female","yes","[8]","yes",894,0
"50","choice",1,"Competitive","South Asian",20,"man","687",618,3,0,3,1,1,1,0,"south-asian",24,"male","east-asian",37,"female","yes","[8]","yes",1005,0
