subject,task_type,task_ordering,condition,subject_race,subject_age,subject_gender,character,opponent,simChar,simOpp,simDiff,simDiffRace,simDiffAge,simDiffGender,chosen,raceChar,ageChar,genderChar,raceOpp,ageOpp,genderOpp,subject_college,subject_ability,subject_awareness,rt
50,choice,1,Competitive,South Asian,20,man,440,687,1,3,-2,-1,-1,0,0,white,31,male,south-asian,24,male,yes,[8],yes,1286.0
50,choice,1,Competitive,South Asian,20,man,384,572,0,2,-2,-1,0,-1,0,latino,42,female,south-asian,28,male,yes,[8],yes,1205.0
50,choice,1,Competitive,South Asian,20,man,572,384,2,0,2,1,0,1,1,south-asian,28,male,latino,42,female,yes,[8],yes,1205.0
50,choice,1,Competitive,South Asian,20,man,440,474,1,1,0,0,0,0,1,white,31,male,black,41,male,yes,[8],yes,823.0
50,choice,1,Competitive,South Asian,20,man,474,440,1,1,0,0,0,0,0,black,41,male,white,31,male,yes,[8],yes,823.0
50,choice,1,Competitive,South Asian,20,man,687,384,3,0,3,1,1,1,1,south-asian,24,male,latino,42,female,yes,[8],yes,908.0
50,choice,1,Competitive,South Asian,20,man,384,687,0,3,-3,-1,-1,-1,0,latino,42,female,south-asian,24,male,yes,[8],yes,908.0
50,choice,1,Competitive,South Asian,20,man,618,690,0,3,-3,-1,-1,-1,0,east-asian,37,female,south-asian,21,male,yes,[8],yes,734.0
50,choice,1,Competitive,South Asian,20,man,690,618,3,0,3,1,1,1,1,south-asian,21,male,east-asian,37,female,yes,[8],yes,734.0
50,choice,1,Competitive,South Asian,20,man,440,384,1,0,1,0,0,1,1,white,31,male,latino,42,female,yes,[8],yes,980.0
50,choice,1,Competitive,South Asian,20,man,384,440,0,1,-1,0,0,-1,0,latino,42,female,white,31,male,yes,[8],yes,980.0
50,choice,1,Competitive,South Asian,20,man,687,690,3,3,0,0,0,0,0,south-asian,24,male,south-asian,21,male,yes,[8],yes,718.0
50,choice,1,Competitive,South Asian,20,man,690,687,3,3,0,0,0,0,1,south-asian,21,male,south-asian,24,male,yes,[8],yes,718.0
50,choice,1,Competitive,South Asian,20,man,116,440,2,1,1,0,1,0,1,black,22,male,white,31,male,yes,[8],yes,946.0
50,choice,1,Competitive,South Asian,20,man,440,116,1,2,-1,0,-1,0,0,white,31,male,black,22,male,yes,[8],yes,946.0
50,choice,1,Competitive,South Asian,20,man,687,474,3,1,2,1,1,0,1,south-asian,24,male,black,41,male,yes,[8],yes,840.0
50,choice,1,Competitive,South Asian,20,man,474,687,1,3,-2,-1,-1,0,0,black,41,male,south-asian,24,male,yes,[8],yes,840.0
50,choice,1,Competitive,South Asian,20,man,116,690,2,3,-1,-1,0,0,0,black,22,male,south-asian,21,male,yes,[8],yes,1023.0
50,choice,1,Competitive,South Asian,20,man,690,116,3,2,1,1,0,0,1,south-asian,21,male,black,22,male,yes,[8],yes,1023.0
50,choice,1,Competitive,South Asian,20,man,618,440,0,1,-1,0,0,-1,0,east-asian,37,female,white,31,male,yes,[8],yes,868.0
50,choice,1,Competitive,South Asian,20,man,440,618,1,0,1,0,0,1,1,white,31,male,east-asian,37,female,yes,[8],yes,868.0
50,choice,1,Competitive,South Asian,20,man,687,116,3,2,1,1,0,0,0,south-asian,24,male,black,22,male,yes,[8],yes,756.0
50,choice,1,Competitive,South Asian,20,man,116,687,2,3,-1,-1,0,0,1,black,22,male,south-asian,24,male,yes,[8],yes,756.0
50,choice,1,Competitive,South Asian,20,man,440,690,1,3,-2,-1,-1,0,0,white,31,male,south-asian,21,male,yes,[8],yes,869.0
50,choice,1,Competitive,South Asian,20,man,690,440,3,1,2,1,1,0,1,south-asian,21,male,white,31,male,yes,[8],yes,869.0
50,choice,1,Competitive,South Asian,20,man,384,116,0,2,-2,0,-1,-1,0,latino,42,female,black,22,male,yes,[8],yes,894.0
50,choice,1,Competitive,South Asian,20,man,116,384,2,0,2,0,1,1,1,black,22,male,latino,42,female,yes,[8],yes,894.0
50,choice,1,Competitive,South Asian,20,man,618,687,0,3,-3,-1,-1,-1,0,east-asian,37,female,south-asian,24,male,yes,[8],yes,1005.0
50,choice,1,Competitive,South Asian,20,man,687,618,3,0,3,1,1,1,1,south-asian,24,male,east-asian,37,female,yes,[8],yes,1005.0
50,choice,1,Competitive,South Asian,20,man,440,572,1,2,-1,-1,0,0,0,white,31,male,south-asian,28,male,yes,[8],yes,915.0
50,choice,1,Competitive,South Asian,20,man,572,440,2,1,1,1,0,0,1,south-asian,28,male,white,31,male,yes,[8],yes,915.0
50,choice,1,Competitive,South Asian,20,man,384,618,0,0,0,0,0,0,0,latino,42,female,east-asian,37,female,yes,[8],yes,963.0
50,choice,1,Competitive,South Asian,20,man,618,384,0,0,0,0,0,0,1,east-asian,37,female,latino,42,female,yes,[8],yes,963.0
50,choice,1,Competitive,South Asian,20,man,572,474,2,1,1,1,0,0,1,south-asian,28,male,black,41,male,yes,[8],yes,772.0
50,choice,1,Competitive,South Asian,20,man,474,572,1,2,-1,-1,0,0,0,black,41,male,south-asian,28,male,yes,[8],yes,772.0
50,choice,1,Competitive,South Asian,20,man,618,116,0,2,-2,0,-1,-1,0,east-asian,37,female,black,22,male,yes,[8],yes,741.0
50,choice,1,Competitive,South Asian,20,man,116,618,2,0,2,0,1,1,1,black,22,male,east-asian,37,female,yes,[8],yes,741.0
50,choice,1,Competitive,South Asian,20,man,690,474,3,1,2,1,1,0,1,south-asian,21,male,black,41,male,yes,[8],yes,771.0
50,choice,1,Competitive,South Asian,20,man,474,690,1,3,-2,-1,-1,0,0,black,41,male,south-asian,21,male,yes,[8],yes,771.0
50,choice,1,Competitive,South Asian,20,man,572,116,2,2,0,1,-1,0,0,south-asian,28,male,black,22,male,yes,[8],yes,1062.0
50,choice,1,Competitive,South Asian,20,man,116,572,2,2,0,-1,1,0,1,black,22,male,south-asian,28,male,yes,[8],yes,1062.0
50,choice,1,Competitive,South Asian,20,man,618,572,0,2,-2,-1,0,-1,0,east-asian,37,female,south-asian,28,male,yes,[8],yes,1180.0
50,choice,1,Competitive,South Asian,20,man,572,618,2,0,2,1,0,1,1,south-asian,28,male,east-asian,37,female,yes,[8],yes,1180.0
1,full_ranking,1,Competitive,White,33,man,374,492,0,1,-1,0,-1,0,1,east-asian,24,female,latino,32,female,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,492,374,1,0,1,0,1,0,0,latino,32,female,east-asian,24,female,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,374,731,0,3,-3,-1,-1,-1,1,east-asian,24,female,white,32,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,731,374,3,0,3,1,1,1,0,white,32,male,east-asian,24,female,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,102,374,2,0,2,1,0,1,0,white,21,male,east-asian,24,female,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,374,102,0,2,-2,-1,0,-1,1,east-asian,24,female,white,21,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,374,726,0,3,-3,-1,-1,-1,1,east-asian,24,female,white,33,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,726,374,3,0,3,1,1,1,0,white,33,male,east-asian,24,female,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,514,374,2,0,2,0,1,1,0,latino,36,male,east-asian,24,female,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,374,514,0,2,-2,0,-1,-1,1,east-asian,24,female,latino,36,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,374,227,0,1,-1,0,0,-1,1,east-asian,24,female,latino,22,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,227,374,1,0,1,0,0,1,0,latino,22,male,east-asian,24,female,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,374,232,0,0,0,0,0,0,1,east-asian,24,female,south-asian,22,female,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,232,374,0,0,0,0,0,0,0,south-asian,22,female,east-asian,24,female,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,731,492,3,1,2,1,0,1,0,white,32,male,latino,32,female,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,492,731,1,3,-2,-1,0,-1,1,latino,32,female,white,32,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,102,492,2,1,1,1,-1,1,0,white,21,male,latino,32,female,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,492,102,1,2,-1,-1,1,-1,1,latino,32,female,white,21,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,492,726,1,3,-2,-1,0,-1,1,latino,32,female,white,33,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,726,492,3,1,2,1,0,1,0,white,33,male,latino,32,female,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,492,514,1,2,-1,0,0,-1,1,latino,32,female,latino,36,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,514,492,2,1,1,0,0,1,0,latino,36,male,latino,32,female,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,227,492,1,1,0,0,-1,1,0,latino,22,male,latino,32,female,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,492,227,1,1,0,0,1,-1,1,latino,32,female,latino,22,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,492,232,1,0,1,0,1,0,1,latino,32,female,south-asian,22,female,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,232,492,0,1,-1,0,-1,0,0,south-asian,22,female,latino,32,female,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,102,731,2,3,-1,0,-1,0,0,white,21,male,white,32,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,731,102,3,2,1,0,1,0,1,white,32,male,white,21,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,731,726,3,3,0,0,0,0,1,white,32,male,white,33,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,726,731,3,3,0,0,0,0,0,white,33,male,white,32,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,514,731,2,3,-1,-1,0,0,0,latino,36,male,white,32,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,731,514,3,2,1,1,0,0,1,white,32,male,latino,36,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,227,731,1,3,-2,-1,-1,0,0,latino,22,male,white,32,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,731,227,3,1,2,1,1,0,1,white,32,male,latino,22,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,232,731,0,3,-3,-1,-1,-1,0,south-asian,22,female,white,32,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,731,232,3,0,3,1,1,1,1,white,32,male,south-asian,22,female,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,726,102,3,2,1,0,1,0,0,white,33,male,white,21,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,102,726,2,3,-1,0,-1,0,1,white,21,male,white,33,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,102,514,2,2,0,1,-1,0,1,white,21,male,latino,36,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,514,102,2,2,0,-1,1,0,0,latino,36,male,white,21,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,102,227,2,1,1,1,0,0,1,white,21,male,latino,22,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,227,102,1,2,-1,-1,0,0,0,latino,22,male,white,21,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,102,232,2,0,2,1,0,1,1,white,21,male,south-asian,22,female,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,232,102,0,2,-2,-1,0,-1,0,south-asian,22,female,white,21,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,514,726,2,3,-1,-1,0,0,0,latino,36,male,white,33,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,726,514,3,2,1,1,0,0,1,white,33,male,latino,36,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,726,227,3,1,2,1,1,0,1,white,33,male,latino,22,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,227,726,1,3,-2,-1,-1,0,0,latino,22,male,white,33,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,232,726,0,3,-3,-1,-1,-1,0,south-asian,22,female,white,33,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,726,232,3,0,3,1,1,1,1,white,33,male,south-asian,22,female,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,514,227,2,1,1,0,1,0,1,latino,36,male,latino,22,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,227,514,1,2,-1,0,-1,0,0,latino,22,male,latino,36,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,232,514,0,2,-2,0,-1,-1,0,south-asian,22,female,latino,36,male,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,514,232,2,0,2,0,1,1,1,latino,36,male,south-asian,22,female,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,227,232,1,0,1,0,0,1,1,latino,22,male,south-asian,22,female,yes,[7],yes,
1,full_ranking,1,Competitive,White,33,man,232,227,0,1,-1,0,0,-1,0,south-asian,22,female,latino,22,male,yes,[7],yes,
2,full_ranking,1,Casual,White,24,man,300,259,0,0,0,0,0,0,0,east-asian,40,female,black,27,female,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,259,300,0,0,0,0,0,0,1,black,27,female,east-asian,40,female,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,259,614,0,1,-1,-1,0,0,1,black,27,female,white,42,female,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,614,259,1,0,1,1,0,0,0,white,42,female,black,27,female,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,238,259,1,0,1,0,0,1,0,east-asian,41,male,black,27,female,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,259,238,0,1,-1,0,0,-1,1,black,27,female,east-asian,41,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,259,221,0,2,-2,0,-1,-1,1,black,27,female,latino,23,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,221,259,2,0,2,0,1,1,0,latino,23,male,black,27,female,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,97,259,3,0,3,1,1,1,0,white,20,male,black,27,female,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,259,97,0,3,-3,-1,-1,-1,1,black,27,female,white,20,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,463,259,2,0,2,1,0,1,0,white,26,male,black,27,female,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,259,463,0,2,-2,-1,0,-1,1,black,27,female,white,26,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,259,96,0,3,-3,-1,-1,-1,1,black,27,female,white,17,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,96,259,3,0,3,1,1,1,0,white,17,male,black,27,female,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,614,300,1,0,1,1,0,0,0,white,42,female,east-asian,40,female,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,300,614,0,1,-1,-1,0,0,1,east-asian,40,female,white,42,female,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,300,238,0,1,-1,0,0,-1,1,east-asian,40,female,east-asian,41,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,238,300,1,0,1,0,0,1,0,east-asian,41,male,east-asian,40,female,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,300,221,0,2,-2,0,-1,-1,1,east-asian,40,female,latino,23,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,221,300,2,0,2,0,1,1,0,latino,23,male,east-asian,40,female,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,97,300,3,0,3,1,1,1,0,white,20,male,east-asian,40,female,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,300,97,0,3,-3,-1,-1,-1,1,east-asian,40,female,white,20,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,300,463,0,2,-2,-1,0,-1,1,east-asian,40,female,white,26,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,463,300,2,0,2,1,0,1,0,white,26,male,east-asian,40,female,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,300,96,0,3,-3,-1,-1,-1,1,east-asian,40,female,white,17,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,96,300,3,0,3,1,1,1,0,white,17,male,east-asian,40,female,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,614,238,1,1,0,1,0,-1,1,white,42,female,east-asian,41,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,238,614,1,1,0,-1,0,1,0,east-asian,41,male,white,42,female,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,221,614,2,1,1,-1,1,1,0,latino,23,male,white,42,female,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,614,221,1,2,-1,1,-1,-1,1,white,42,female,latino,23,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,97,614,3,1,2,0,1,1,0,white,20,male,white,42,female,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,614,97,1,3,-2,0,-1,-1,1,white,42,female,white,20,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,614,463,1,2,-1,0,0,-1,1,white,42,female,white,26,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,463,614,2,1,1,0,0,1,0,white,26,male,white,42,female,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,96,614,3,1,2,0,1,1,0,white,17,male,white,42,female,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,614,96,1,3,-2,0,-1,-1,1,white,42,female,white,17,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,221,238,2,1,1,0,1,0,0,latino,23,male,east-asian,41,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,238,221,1,2,-1,0,-1,0,1,east-asian,41,male,latino,23,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,238,97,1,3,-2,-1,-1,0,1,east-asian,41,male,white,20,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,97,238,3,1,2,1,1,0,0,white,20,male,east-asian,41,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,463,238,2,1,1,1,0,0,0,white,26,male,east-asian,41,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,238,463,1,2,-1,-1,0,0,1,east-asian,41,male,white,26,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,238,96,1,3,-2,-1,-1,0,1,east-asian,41,male,white,17,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,96,238,3,1,2,1,1,0,0,white,17,male,east-asian,41,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,221,97,2,3,-1,-1,0,0,1,latino,23,male,white,20,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,97,221,3,2,1,1,0,0,0,white,20,male,latino,23,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,221,463,2,2,0,-1,1,0,1,latino,23,male,white,26,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,463,221,2,2,0,1,-1,0,0,white,26,male,latino,23,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,96,221,3,2,1,1,0,0,0,white,17,male,latino,23,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,221,96,2,3,-1,-1,0,0,1,latino,23,male,white,17,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,97,463,3,2,1,0,1,0,1,white,20,male,white,26,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,463,97,2,3,-1,0,-1,0,0,white,26,male,white,20,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,96,97,3,3,0,0,0,0,0,white,17,male,white,20,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,97,96,3,3,0,0,0,0,1,white,20,male,white,17,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,96,463,3,2,1,0,1,0,0,white,17,male,white,26,male,yes,[6],no,
2,full_ranking,1,Casual,White,24,man,463,96,2,3,-1,0,-1,0,1,white,26,male,white,17,male,yes,[6],no,
3,full_ranking,1,Casual,White,35,man,160,372,2,0,2,0,1,1,0,south-asian,34,male,east-asian,22,female,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,372,160,0,2,-2,0,-1,-1,1,east-asian,22,female,south-asian,34,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,75,372,2,0,2,1,0,1,0,white,22,male,east-asian,22,female,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,372,75,0,2,-2,-1,0,-1,1,east-asian,22,female,white,22,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,372,383,0,0,0,0,0,0,1,east-asian,22,female,latino,43,female,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,383,372,0,0,0,0,0,0,0,latino,43,female,east-asian,22,female,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,372,733,0,3,-3,-1,-1,-1,1,east-asian,22,female,white,32,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,733,372,3,0,3,1,1,1,0,white,32,male,east-asian,22,female,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,724,372,3,0,3,1,1,1,0,white,35,male,east-asian,22,female,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,372,724,0,3,-3,-1,-1,-1,1,east-asian,22,female,white,35,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,183,372,1,0,1,0,0,1,0,black,25,male,east-asian,22,female,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,372,183,0,1,-1,0,0,-1,1,east-asian,22,female,black,25,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,485,372,1,0,1,0,1,0,0,south-asian,38,female,east-asian,22,female,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,372,485,0,1,-1,0,-1,0,1,east-asian,22,female,south-asian,38,female,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,160,75,2,2,0,-1,1,0,1,south-asian,34,male,white,22,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,75,160,2,2,0,1,-1,0,0,white,22,male,south-asian,34,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,160,383,2,0,2,0,1,1,1,south-asian,34,male,latino,43,female,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,383,160,0,2,-2,0,-1,-1,0,latino,43,female,south-asian,34,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,160,733,2,3,-1,-1,0,0,1,south-asian,34,male,white,32,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,733,160,3,2,1,1,0,0,0,white,32,male,south-asian,34,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,160,724,2,3,-1,-1,0,0,1,south-asian,34,male,white,35,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,724,160,3,2,1,1,0,0,0,white,35,male,south-asian,34,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,160,183,2,1,1,0,1,0,1,south-asian,34,male,black,25,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,183,160,1,2,-1,0,-1,0,0,black,25,male,south-asian,34,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,485,160,1,2,-1,0,0,-1,0,south-asian,38,female,south-asian,34,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,160,485,2,1,1,0,0,1,1,south-asian,34,male,south-asian,38,female,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,75,383,2,0,2,1,0,1,1,white,22,male,latino,43,female,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,383,75,0,2,-2,-1,0,-1,0,latino,43,female,white,22,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,733,75,3,2,1,0,1,0,0,white,32,male,white,22,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,75,733,2,3,-1,0,-1,0,1,white,22,male,white,32,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,75,724,2,3,-1,0,-1,0,1,white,22,male,white,35,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,724,75,3,2,1,0,1,0,0,white,35,male,white,22,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,75,183,2,1,1,1,0,0,1,white,22,male,black,25,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,183,75,1,2,-1,-1,0,0,0,black,25,male,white,22,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,75,485,2,1,1,1,-1,1,1,white,22,male,south-asian,38,female,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,485,75,1,2,-1,-1,1,-1,0,south-asian,38,female,white,22,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,733,383,3,0,3,1,1,1,0,white,32,male,latino,43,female,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,383,733,0,3,-3,-1,-1,-1,1,latino,43,female,white,32,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,724,383,3,0,3,1,1,1,0,white,35,male,latino,43,female,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,383,724,0,3,-3,-1,-1,-1,1,latino,43,female,white,35,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,383,183,0,1,-1,0,0,-1,1,latino,43,female,black,25,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,183,383,1,0,1,0,0,1,0,black,25,male,latino,43,female,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,485,383,1,0,1,0,1,0,0,south-asian,38,female,latino,43,female,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,383,485,0,1,-1,0,-1,0,1,latino,43,female,south-asian,38,female,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,733,724,3,3,0,0,0,0,1,white,32,male,white,35,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,724,733,3,3,0,0,0,0,0,white,35,male,white,32,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,733,183,3,1,2,1,1,0,1,white,32,male,black,25,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,183,733,1,3,-2,-1,-1,0,0,black,25,male,white,32,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,733,485,3,1,2,1,0,1,1,white,32,male,south-asian,38,female,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,485,733,1,3,-2,-1,0,-1,0,south-asian,38,female,white,32,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,724,183,3,1,2,1,1,0,1,white,35,male,black,25,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,183,724,1,3,-2,-1,-1,0,0,black,25,male,white,35,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,724,485,3,1,2,1,0,1,1,white,35,male,south-asian,38,female,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,485,724,1,3,-2,-1,0,-1,0,south-asian,38,female,white,35,male,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,183,485,1,1,0,0,-1,1,1,black,25,male,south-asian,38,female,yes,[8],no,
3,full_ranking,1,Casual,White,35,man,485,183,1,1,0,0,1,-1,0,south-asian,38,female,black,25,male,yes,[8],no,
4,full_ranking,0,Casual,White,28,man,56,724,0,2,-2,-1,0,-1,1,black,21,female,white,35,male,yes,[6],yes,
4,full_ranking,0,Casual,White,28,man,724,56,2,0,2,1,0,1,0,white,35,male,black,21,female,yes,[6],yes,
4,full_ranking,0,Casual,White,28,man,577,56,2,0,2,1,0,1,0,white,41,male,black,21,female,yes,[6],yes,
4,full_ranking,0,Casual,White,28,man,56,577,0,2,-2,-1,0,-1,1,black,21,female,white,41,male,yes,[6],yes,
4,full_ranking,0,Casual,White,28,man,56,526,0,1,-1,-1,0,0,1,black,21,female,white,34,female,yes,[6],yes,
